Time      ,Source          ,Destination     ,Protocol ,Length ,Gap
47.1669   ,172.217.28.36   ,10.50.2.42      ,TCP      ,  1466 ,0.0
47.167223 ,172.217.28.36   ,10.50.2.42      ,TCP      ,  1466 ,0.00032300000000162754
47.167223 ,172.217.28.36   ,10.50.2.42      ,TCP      ,  1466 ,0.0
47.16747  ,172.217.28.36   ,10.50.2.42      ,TCP      ,  1466 ,0.00024700000000166256
47.167762 ,172.217.28.36   ,10.50.2.42      ,TCP      ,  1466 ,0.0002920000000017353
47.168692 ,172.217.28.36   ,10.50.2.42      ,TCP      ,  1466 ,0.0009299999999967667
47.16886  ,172.217.28.36   ,10.50.2.42      ,TCP      ,  1466 ,0.00016800000000216642
47.190454 ,172.217.28.36   ,10.50.2.42      ,TCP      ,  1466 ,0.021594000000000335
47.190454 ,172.217.28.36   ,10.50.2.42      ,TCP      ,  1466 ,0.0
47.190454 ,172.217.28.36   ,10.50.2.42      ,TCP      ,  1466 ,0.0
47.209414 ,172.217.28.36   ,10.50.2.42      ,TCP      ,  1466 ,0.018959999999999866
47.451406 ,172.217.28.36   ,10.50.2.42      ,TCP      ,  1466 ,0.2419919999999962
47.600708 ,172.217.28.36   ,10.50.2.42      ,TCP      ,  1466 ,0.1493019999999987
47.600708 ,172.217.28.36   ,10.50.2.42      ,TCP      ,  1466 ,0.0
47.601315 ,172.217.28.36   ,10.50.2.42      ,TCP      ,  1466 ,0.0006070000000022446
47.601315 ,172.217.28.36   ,10.50.2.42      ,TCP      ,  1466 ,0.0
47.602405 ,172.217.28.36   ,10.50.2.42      ,TCP      ,  1466 ,0.001089999999997815
47.602405 ,172.217.28.36   ,10.50.2.42      ,TCP      ,  1466 ,0.0
48.094822 ,172.217.28.36   ,10.50.2.42      ,TCP      ,  1466 ,0.4924170000000032
48.133027 ,172.217.28.36   ,10.50.2.42      ,TCP      ,  1466 ,0.038204999999997824
48.248789 ,172.217.28.36   ,10.50.2.42      ,TCP      ,  1466 ,0.1157620000000037
48.249054 ,172.217.28.36   ,10.50.2.42      ,TCP      ,  1466 ,0.0002649999999988495
48.249054 ,172.217.28.36   ,10.50.2.42      ,TCP      ,  1466 ,0.0
48.279764 ,172.217.28.36   ,10.50.2.42      ,TCP      ,  1466 ,0.030709999999999127
48.351517 ,172.217.28.36   ,10.50.2.42      ,TCP      ,  1466 ,0.07175300000000107
48.385369 ,172.217.28.36   ,10.50.2.42      ,TCP      ,  1466 ,0.033851999999995996
48.385611 ,172.217.28.36   ,10.50.2.42      ,TCP      ,  1466 ,0.0002420000000000755
48.4035   ,172.217.28.36   ,10.50.2.42      ,TCP      ,  1466 ,0.01788900000000382
49.145386 ,172.217.28.36   ,10.50.2.42      ,TCP      ,  1466 ,0.7418860000000009
50.125524 ,172.217.28.36   ,10.50.2.42      ,TCP      ,  1466 ,0.9801379999999966
50.193413 ,172.217.28.36   ,10.50.2.42      ,TCP      ,  1466 ,0.06788900000000098
50.193413 ,172.217.28.36   ,10.50.2.42      ,TCP      ,  1466 ,0.0
50.236513 ,172.217.28.36   ,10.50.2.42      ,TCP      ,  1466 ,0.04310000000000258
50.236837 ,172.217.28.36   ,10.50.2.42      ,TCP      ,  1466 ,0.0003239999999991028
50.236837 ,172.217.28.36   ,10.50.2.42      ,TCP      ,  1466 ,0.0
50.664038 ,172.217.28.36   ,10.50.2.42      ,TCP      ,  1466 ,0.4272009999999966
50.707742 ,172.217.28.36   ,10.50.2.42      ,TCP      ,  1466 ,0.043704000000005294
52.400023 ,172.217.28.36   ,10.50.2.42      ,TCP      ,  1466 ,1.6922809999999942
52.442488 ,172.217.28.36   ,10.50.2.42      ,TCP      ,  1466 ,0.042464999999999975
52.480662 ,172.217.28.36   ,10.50.2.42      ,TCP      ,  1466 ,0.03817400000000504
52.614841 ,172.217.28.36   ,10.50.2.42      ,TCP      ,  1466 ,0.13417899999999605
58.085885 ,172.217.28.36   ,10.50.2.42      ,TCP      ,  1466 ,5.471043999999999
58.085885 ,172.217.28.36   ,10.50.2.42      ,TCP      ,  1466 ,0.0
58.312469 ,172.217.28.36   ,10.50.2.42      ,TCP      ,  1466 ,0.22658400000000256
58.567364 ,172.217.28.36   ,10.50.2.42      ,TCP      ,  1466 ,0.25489499999999765
45.018524 ,172.217.28.36   ,10.50.2.42      ,TCP      ,  2878 ,0.0
45.019006 ,172.217.28.36   ,10.50.2.42      ,TCP      ,  2878 ,0.00048199999999809506
45.01922  ,172.217.28.36   ,10.50.2.42      ,TCP      ,  2878 ,0.00021399999999971442
46.85937  ,172.217.28.36   ,10.50.2.42      ,TCP      ,  2878 ,1.8401500000000013
46.859696 ,172.217.28.36   ,10.50.2.42      ,TCP      ,  2878 ,0.0003260000000011587
46.860566 ,172.217.28.36   ,10.50.2.42      ,TCP      ,  2878 ,0.0008699999999990382
46.861999 ,172.217.28.36   ,10.50.2.42      ,TCP      ,  2878 ,0.0014329999999986853
47.140606 ,172.217.28.36   ,10.50.2.42      ,TCP      ,  2878 ,0.27860700000000094
47.140606 ,172.217.28.36   ,10.50.2.42      ,TCP      ,  2878 ,0.0
47.140606 ,172.217.28.36   ,10.50.2.42      ,TCP      ,  2878 ,0.0
47.168692 ,172.217.28.36   ,10.50.2.42      ,TCP      ,  2878 ,0.02808600000000183
48.248538 ,172.217.28.36   ,10.50.2.42      ,TCP      ,  2878 ,1.0798460000000034
48.372929 ,172.217.28.36   ,10.50.2.42      ,TCP      ,  2878 ,0.1243909999999957
50.193413 ,172.217.28.36   ,10.50.2.42      ,TCP      ,  2878 ,1.8204840000000004
42.000858 ,172.217.28.42   ,10.50.2.42      ,TCP      ,    60 ,0.0
42.081874 ,172.217.28.42   ,10.50.2.42      ,TCP      ,    60 ,0.0810159999999982
42.081874 ,172.217.28.42   ,10.50.2.42      ,TCP      ,    60 ,0.0
42.081976 ,172.217.28.42   ,10.50.2.42      ,TCP      ,    60 ,0.00010199999999827014
42.102023 ,172.217.28.42   ,10.50.2.42      ,TCP      ,    60 ,0.020047000000005255
42.659746 ,172.217.28.42   ,10.50.2.42      ,TCP      ,    60 ,0.5577229999999957
47.191666 ,172.217.28.42   ,10.50.2.42      ,TCP      ,    60 ,4.5319199999999995
62.822062 ,172.217.28.42   ,10.50.2.42      ,TCP      ,    60 ,15.630396000000005
62.915156 ,172.217.28.42   ,10.50.2.42      ,TCP      ,    60 ,0.09309400000000068
62.915156 ,172.217.28.42   ,10.50.2.42      ,TCP      ,    60 ,0.0
62.915156 ,172.217.28.42   ,10.50.2.42      ,TCP      ,    60 ,0.0
63.018369 ,172.217.28.42   ,10.50.2.42      ,TCP      ,    60 ,0.10321299999999667
63.108802 ,172.217.28.42   ,10.50.2.42      ,TCP      ,    60 ,0.09043299999999732
63.201788 ,172.217.28.42   ,10.50.2.42      ,TCP      ,    60 ,0.09298600000000334
63.574594 ,172.217.28.42   ,10.50.2.42      ,TCP      ,    60 ,0.3728059999999971
63.742313 ,172.217.28.42   ,10.50.2.42      ,TCP      ,    60 ,0.16771900000000528
63.742313 ,172.217.28.42   ,10.50.2.42      ,TCP      ,    60 ,0.0
63.819617 ,172.217.28.42   ,10.50.2.42      ,TCP      ,    60 ,0.07730399999999804
63.880786 ,172.217.28.42   ,10.50.2.42      ,TCP      ,    60 ,0.061168999999999585
63.880786 ,172.217.28.42   ,10.50.2.42      ,TCP      ,    60 ,0.0
63.94785  ,172.217.28.42   ,10.50.2.42      ,TCP      ,    60 ,0.06706400000000201
41.990113 ,172.217.28.42   ,10.50.2.42      ,TCP      ,    66 ,0.0
42.007786 ,172.217.28.42   ,10.50.2.42      ,TCP      ,    66 ,0.017673000000002048
62.818631 ,172.217.28.42   ,10.50.2.42      ,TCP      ,    66 ,20.810845
62.830416 ,172.217.28.42   ,10.50.2.42      ,TCP      ,    66 ,0.01178499999999616
63.10348  ,172.217.28.42   ,10.50.2.42      ,TCP      ,    66 ,0.273063999999998
63.117439 ,172.217.28.42   ,10.50.2.42      ,TCP      ,    66 ,0.013958999999999833
63.183655 ,172.217.28.42   ,10.50.2.42      ,TCP      ,    85 ,0.0
63.549939 ,172.217.28.42   ,10.50.2.42      ,TCP      ,  1466 ,0.0
42.065132 ,172.217.28.42   ,10.50.2.42      ,TCP      ,  2878 ,0.0
42.020947 ,172.217.29.106  ,10.50.2.42      ,TCP      ,    60 ,0.0
42.100329 ,172.217.29.106  ,10.50.2.42      ,TCP      ,    60 ,0.0793820000000025
42.100329 ,172.217.29.106  ,10.50.2.42      ,TCP      ,    60 ,0.0
42.101651 ,172.217.29.106  ,10.50.2.42      ,TCP      ,    60 ,0.0013219999999947163
42.101651 ,172.217.29.106  ,10.50.2.42      ,TCP      ,    60 ,0.0
42.126635 ,172.217.29.106  ,10.50.2.42      ,TCP      ,    60 ,0.024984000000003448
42.201395 ,172.217.29.106  ,10.50.2.42      ,TCP      ,    60 ,0.07475999999999772
47.190454 ,172.217.29.106  ,10.50.2.42      ,TCP      ,    60 ,4.989059000000005
42.013887 ,172.217.29.106  ,10.50.2.42      ,TCP      ,    66 ,0.0
42.029764 ,172.217.29.106  ,10.50.2.42      ,TCP      ,    66 ,0.01587700000000325
42.686797 ,172.217.29.130  ,10.50.2.42      ,TCP      ,    60 ,0.0
42.77296  ,172.217.29.130  ,10.50.2.42      ,TCP      ,    60 ,0.0861629999999991
42.783634 ,172.217.29.130  ,10.50.2.42      ,TCP      ,    60 ,0.010674000000001627
42.785735 ,172.217.29.130  ,10.50.2.42      ,TCP      ,    60 ,0.002101000000003239
42.854086 ,172.217.29.130  ,10.50.2.42      ,TCP      ,    60 ,0.06835099999999983
46.975724 ,172.217.29.130  ,10.50.2.42      ,TCP      ,    60 ,4.121637999999997
47.106266 ,172.217.29.130  ,10.50.2.42      ,TCP      ,    60 ,0.13054199999999838
47.190454 ,172.217.29.130  ,10.50.2.42      ,TCP      ,    60 ,0.08418800000000459
42.681155 ,172.217.29.130  ,10.50.2.42      ,TCP      ,    66 ,0.0
42.696442 ,172.217.29.130  ,10.50.2.42      ,TCP      ,    66 ,0.015287000000000717
42.751756 ,172.217.29.130  ,10.50.2.42      ,TCP      ,  1466 ,0.0
41.508251 ,172.217.29.138  ,10.50.2.42      ,TCP      ,    60 ,0.0
41.587065 ,172.217.29.138  ,10.50.2.42      ,TCP      ,    60 ,0.07881400000000127
41.587065 ,172.217.29.138  ,10.50.2.42      ,TCP      ,    60 ,0.0
41.588546 ,172.217.29.138  ,10.50.2.42      ,TCP      ,    60 ,0.0014809999999982892
41.603033 ,172.217.29.138  ,10.50.2.42      ,TCP      ,    60 ,0.014487000000002581
41.67765  ,172.217.29.138  ,10.50.2.42      ,TCP      ,    60 ,0.07461699999999638
43.036715 ,172.217.29.138  ,10.50.2.42      ,TCP      ,    60 ,1.359065000000001
43.224703 ,172.217.29.138  ,10.50.2.42      ,TCP      ,    60 ,0.18798799999999716
43.224703 ,172.217.29.138  ,10.50.2.42      ,TCP      ,    60 ,0.0
43.224703 ,172.217.29.138  ,10.50.2.42      ,TCP      ,    60 ,0.0
43.248636 ,172.217.29.138  ,10.50.2.42      ,TCP      ,    60 ,0.023932999999999538
43.306134 ,172.217.29.138  ,10.50.2.42      ,TCP      ,    60 ,0.05749800000000249
43.329734 ,172.217.29.138  ,10.50.2.42      ,TCP      ,    60 ,0.02360000000000184
43.410736 ,172.217.29.138  ,10.50.2.42      ,TCP      ,    60 ,0.08100199999999802
43.410736 ,172.217.29.138  ,10.50.2.42      ,TCP      ,    60 ,0.0
43.410846 ,172.217.29.138  ,10.50.2.42      ,TCP      ,    60 ,0.00010999999999938836
43.411406 ,172.217.29.138  ,10.50.2.42      ,TCP      ,    60 ,0.000560000000000116
43.435395 ,172.217.29.138  ,10.50.2.42      ,TCP      ,    60 ,0.02398900000000026
43.511116 ,172.217.29.138  ,10.50.2.42      ,TCP      ,    60 ,0.07572100000000148
45.18837  ,172.217.29.138  ,10.50.2.42      ,TCP      ,    60 ,1.6772539999999978
45.188514 ,172.217.29.138  ,10.50.2.42      ,TCP      ,    60 ,0.00014399999999881175
45.299142 ,172.217.29.138  ,10.50.2.42      ,TCP      ,    60 ,0.1106280000000055
47.190454 ,172.217.29.138  ,10.50.2.42      ,TCP      ,    60 ,1.8913119999999992
47.190454 ,172.217.29.138  ,10.50.2.42      ,TCP      ,    60 ,0.0
47.191666 ,172.217.29.138  ,10.50.2.42      ,TCP      ,    60 ,0.001211999999995328
47.702283 ,172.217.29.138  ,10.50.2.42      ,TCP      ,    60 ,0.5106170000000034
47.789095 ,172.217.29.138  ,10.50.2.42      ,TCP      ,    60 ,0.08681200000000189
47.789095 ,172.217.29.138  ,10.50.2.42      ,TCP      ,    60 ,0.0
47.789095 ,172.217.29.138  ,10.50.2.42      ,TCP      ,    60 ,0.0
47.789095 ,172.217.29.138  ,10.50.2.42      ,TCP      ,    60 ,0.0
47.789227 ,172.217.29.138  ,10.50.2.42      ,TCP      ,    60 ,0.0001319999999935817
47.789227 ,172.217.29.138  ,10.50.2.42      ,TCP      ,    60 ,0.0
47.824926 ,172.217.29.138  ,10.50.2.42      ,TCP      ,    60 ,0.035699000000001035
47.885916 ,172.217.29.138  ,10.50.2.42      ,TCP      ,    60 ,0.060990000000003874
57.197016 ,172.217.29.138  ,10.50.2.42      ,TCP      ,    60 ,9.311099999999996
41.489253 ,172.217.29.138  ,10.50.2.42      ,TCP      ,    66 ,0.0
41.518507 ,172.217.29.138  ,10.50.2.42      ,TCP      ,    66 ,0.029254000000001668
41.58846  ,172.217.29.138  ,10.50.2.42      ,TCP      ,    66 ,0.06995299999999816
41.58846  ,172.217.29.138  ,10.50.2.42      ,TCP      ,    66 ,0.0
41.588546 ,172.217.29.138  ,10.50.2.42      ,TCP      ,    66 ,8.600000000313912e-05
43.029552 ,172.217.29.138  ,10.50.2.42      ,TCP      ,    66 ,1.4410060000000016
43.310997 ,172.217.29.138  ,10.50.2.42      ,TCP      ,    66 ,0.28144499999999795
43.334509 ,172.217.29.138  ,10.50.2.42      ,TCP      ,    66 ,0.023511999999996647
43.410846 ,172.217.29.138  ,10.50.2.42      ,TCP      ,    66 ,0.07633700000000232
43.411406 ,172.217.29.138  ,10.50.2.42      ,TCP      ,    66 ,0.000560000000000116
45.188514 ,172.217.29.138  ,10.50.2.42      ,TCP      ,    66 ,1.7771079999999984
45.188514 ,172.217.29.138  ,10.50.2.42      ,TCP      ,    66 ,0.0
47.691373 ,172.217.29.138  ,10.50.2.42      ,TCP      ,    66 ,2.502859000000001
47.715657 ,172.217.29.138  ,10.50.2.42      ,TCP      ,    66 ,0.024284000000001527
43.395943 ,172.217.29.138  ,10.50.2.42      ,TCP      ,  1065 ,0.0
43.214222 ,172.217.29.138  ,10.50.2.42      ,TCP      ,  1067 ,0.0
43.209393 ,172.217.29.138  ,10.50.2.42      ,TCP      ,  1466 ,0.0
43.395943 ,172.217.29.138  ,10.50.2.42      ,TCP      ,  1466 ,0.186550000000004
43.208763 ,172.217.29.138  ,10.50.2.42      ,TCP      ,  2878 ,0.0
43.209081 ,172.217.29.138  ,10.50.2.42      ,TCP      ,  2878 ,0.00031800000000004047
43.395943 ,172.217.29.138  ,10.50.2.42      ,TCP      ,  5702 ,0.0
46.473187 ,172.217.29.168  ,10.50.2.42      ,TCP      ,    60 ,0.0
46.560171 ,172.217.29.168  ,10.50.2.42      ,TCP      ,    60 ,0.08698399999999396
46.57168  ,172.217.29.168  ,10.50.2.42      ,TCP      ,    60 ,0.011509000000003766
46.57516  ,172.217.29.168  ,10.50.2.42      ,TCP      ,    60 ,0.003479999999996153
47.667833 ,172.217.29.168  ,10.50.2.42      ,TCP      ,    60 ,1.092673000000005
48.80476  ,172.217.29.168  ,10.50.2.42      ,TCP      ,    60 ,1.136927
49.327022 ,172.217.29.168  ,10.50.2.42      ,TCP      ,    60 ,0.5222619999999978
57.200338 ,172.217.29.168  ,10.50.2.42      ,TCP      ,    60 ,7.873316000000003
57.203672 ,172.217.29.168  ,10.50.2.42      ,TCP      ,    60 ,0.003333999999995285
57.290705 ,172.217.29.168  ,10.50.2.42      ,TCP      ,    60 ,0.08703300000000525
57.290873 ,172.217.29.168  ,10.50.2.42      ,TCP      ,    60 ,0.000167999999995061
57.306978 ,172.217.29.168  ,10.50.2.42      ,TCP      ,    60 ,0.016105000000003145
57.686388 ,172.217.29.168  ,10.50.2.42      ,TCP      ,    60 ,0.37941
57.932358 ,172.217.29.168  ,10.50.2.42      ,TCP      ,    60 ,0.2459699999999998
58.292557 ,172.217.29.168  ,10.50.2.42      ,TCP      ,    60 ,0.3601990000000015
58.348858 ,172.217.29.168  ,10.50.2.42      ,TCP      ,    60 ,0.056300999999997714
58.668688 ,172.217.29.168  ,10.50.2.42      ,TCP      ,    60 ,0.31983000000000317
58.670217 ,172.217.29.168  ,10.50.2.42      ,TCP      ,    60 ,0.0015289999999978932
58.687006 ,172.217.29.168  ,10.50.2.42      ,TCP      ,    60 ,0.016788999999995724
58.721374 ,172.217.29.168  ,10.50.2.42      ,TCP      ,    60 ,0.03436800000000062
58.750307 ,172.217.29.168  ,10.50.2.42      ,TCP      ,    60 ,0.028933000000002096
59.421214 ,172.217.29.168  ,10.50.2.42      ,TCP      ,    60 ,0.6709069999999997
59.942346 ,172.217.29.168  ,10.50.2.42      ,TCP      ,    60 ,0.5211320000000015
46.467923 ,172.217.29.168  ,10.50.2.42      ,TCP      ,    66 ,0.0
46.483557 ,172.217.29.168  ,10.50.2.42      ,TCP      ,    66 ,0.015633999999998593
57.188093 ,172.217.29.168  ,10.50.2.42      ,TCP      ,    66 ,10.704536000000004
57.211221 ,172.217.29.168  ,10.50.2.42      ,TCP      ,    66 ,0.023127999999999815
58.28922  ,172.217.29.168  ,10.50.2.42      ,TCP      ,    66 ,1.0779989999999984
58.303582 ,172.217.29.168  ,10.50.2.42      ,TCP      ,    66 ,0.014361999999998432
58.345251 ,172.217.29.168  ,10.50.2.42      ,TCP      ,    66 ,0.041668999999998846
58.357902 ,172.217.29.168  ,10.50.2.42      ,TCP      ,    66 ,0.012651000000005297
57.259836 ,172.217.29.168  ,10.50.2.42      ,TCP      ,   379 ,0.0
58.350197 ,172.217.29.168  ,10.50.2.42      ,TCP      ,   380 ,0.0
57.430304 ,172.217.29.168  ,10.50.2.42      ,TCP      ,   398 ,0.0
46.684885 ,172.217.29.168  ,10.50.2.42      ,TCP      ,   913 ,0.0
48.974286 ,172.217.29.168  ,10.50.2.42      ,TCP      ,   956 ,0.0
49.015994 ,172.217.29.168  ,10.50.2.42      ,TCP      ,  1179 ,0.0
58.008444 ,172.217.29.168  ,10.50.2.42      ,TCP      ,  1224 ,0.0
46.539685 ,172.217.29.168  ,10.50.2.42      ,TCP      ,  1466 ,0.0
46.790096 ,172.217.29.168  ,10.50.2.42      ,TCP      ,  1466 ,0.2504109999999997
46.790096 ,172.217.29.168  ,10.50.2.42      ,TCP      ,  1466 ,0.0
46.869408 ,172.217.29.168  ,10.50.2.42      ,TCP      ,  1466 ,0.0793120000000016
46.869408 ,172.217.29.168  ,10.50.2.42      ,TCP      ,  1466 ,0.0
46.896368 ,172.217.29.168  ,10.50.2.42      ,TCP      ,  1466 ,0.026960000000002537
46.946124 ,172.217.29.168  ,10.50.2.42      ,TCP      ,  1466 ,0.049755999999995026
46.946124 ,172.217.29.168  ,10.50.2.42      ,TCP      ,  1466 ,0.0
47.435614 ,172.217.29.168  ,10.50.2.42      ,TCP      ,  1466 ,0.48949000000000353
47.601506 ,172.217.29.168  ,10.50.2.42      ,TCP      ,  1466 ,0.16589199999999948
47.602405 ,172.217.29.168  ,10.50.2.42      ,TCP      ,  1466 ,0.0008989999999968745
47.602405 ,172.217.29.168  ,10.50.2.42      ,TCP      ,  1466 ,0.0
47.602405 ,172.217.29.168  ,10.50.2.42      ,TCP      ,  1466 ,0.0
47.632881 ,172.217.29.168  ,10.50.2.42      ,TCP      ,  1466 ,0.03047600000000017
47.633358 ,172.217.29.168  ,10.50.2.42      ,TCP      ,  1466 ,0.0004770000000036134
47.654027 ,172.217.29.168  ,10.50.2.42      ,TCP      ,  1466 ,0.02066899999999805
47.654346 ,172.217.29.168  ,10.50.2.42      ,TCP      ,  1466 ,0.0003189999999975157
48.938519 ,172.217.29.168  ,10.50.2.42      ,TCP      ,  1466 ,1.2841730000000027
48.995088 ,172.217.29.168  ,10.50.2.42      ,TCP      ,  1466 ,0.0565690000000032
48.995088 ,172.217.29.168  ,10.50.2.42      ,TCP      ,  1466 ,0.0
49.015994 ,172.217.29.168  ,10.50.2.42      ,TCP      ,  1466 ,0.02090599999999654
49.021922 ,172.217.29.168  ,10.50.2.42      ,TCP      ,  1466 ,0.005928000000004374
49.040294 ,172.217.29.168  ,10.50.2.42      ,TCP      ,  1466 ,0.01837199999999939
49.042232 ,172.217.29.168  ,10.50.2.42      ,TCP      ,  1466 ,0.0019379999999955544
49.049166 ,172.217.29.168  ,10.50.2.42      ,TCP      ,  1466 ,0.006934000000001106
49.049166 ,172.217.29.168  ,10.50.2.42      ,TCP      ,  1466 ,0.0
49.06832  ,172.217.29.168  ,10.50.2.42      ,TCP      ,  1466 ,0.019154000000000337
49.089511 ,172.217.29.168  ,10.50.2.42      ,TCP      ,  1466 ,0.021191000000001736
49.143453 ,172.217.29.168  ,10.50.2.42      ,TCP      ,  1466 ,0.05394199999999927
49.222139 ,172.217.29.168  ,10.50.2.42      ,TCP      ,  1466 ,0.07868599999999759
49.235414 ,172.217.29.168  ,10.50.2.42      ,TCP      ,  1466 ,0.013275000000000148
49.249667 ,172.217.29.168  ,10.50.2.42      ,TCP      ,  1466 ,0.014253000000003624
49.279465 ,172.217.29.168  ,10.50.2.42      ,TCP      ,  1466 ,0.029797999999999547
57.259836 ,172.217.29.168  ,10.50.2.42      ,TCP      ,  1466 ,7.980370999999998
57.278774 ,172.217.29.168  ,10.50.2.42      ,TCP      ,  1466 ,0.018937999999998567
57.395588 ,172.217.29.168  ,10.50.2.42      ,TCP      ,  1466 ,0.11681399999999798
57.442869 ,172.217.29.168  ,10.50.2.42      ,TCP      ,  1466 ,0.047281000000005236
57.447233 ,172.217.29.168  ,10.50.2.42      ,TCP      ,  1466 ,0.004363999999995372
57.459129 ,172.217.29.168  ,10.50.2.42      ,TCP      ,  1466 ,0.011896000000000129
57.506305 ,172.217.29.168  ,10.50.2.42      ,TCP      ,  1466 ,0.04717600000000033
57.749439 ,172.217.29.168  ,10.50.2.42      ,TCP      ,  1466 ,0.24313400000000485
57.761215 ,172.217.29.168  ,10.50.2.42      ,TCP      ,  1466 ,0.011775999999997566
57.761455 ,172.217.29.168  ,10.50.2.42      ,TCP      ,  1466 ,0.00023999999999801958
57.777699 ,172.217.29.168  ,10.50.2.42      ,TCP      ,  1466 ,0.01624400000000037
57.791932 ,172.217.29.168  ,10.50.2.42      ,TCP      ,  1466 ,0.014233000000004381
57.808585 ,172.217.29.168  ,10.50.2.42      ,TCP      ,  1466 ,0.01665299999999803
57.811884 ,172.217.29.168  ,10.50.2.42      ,TCP      ,  1466 ,0.0032989999999983866
57.83766  ,172.217.29.168  ,10.50.2.42      ,TCP      ,  1466 ,0.025776000000000465
57.840922 ,172.217.29.168  ,10.50.2.42      ,TCP      ,  1466 ,0.003261999999999432
57.846602 ,172.217.29.168  ,10.50.2.42      ,TCP      ,  1466 ,0.005679999999998131
57.901999 ,172.217.29.168  ,10.50.2.42      ,TCP      ,  1466 ,0.05539700000000636
57.904161 ,172.217.29.168  ,10.50.2.42      ,TCP      ,  1466 ,0.002161999999998443
57.906197 ,172.217.29.168  ,10.50.2.42      ,TCP      ,  1466 ,0.002035999999996818
57.913927 ,172.217.29.168  ,10.50.2.42      ,TCP      ,  1466 ,0.007730000000002235
57.914929 ,172.217.29.168  ,10.50.2.42      ,TCP      ,  1466 ,0.0010019999999997253
57.91923  ,172.217.29.168  ,10.50.2.42      ,TCP      ,  1466 ,0.004300999999998112
57.936397 ,172.217.29.168  ,10.50.2.42      ,TCP      ,  1466 ,0.0171670000000006
57.940717 ,172.217.29.168  ,10.50.2.42      ,TCP      ,  1466 ,0.0043199999999998795
57.952812 ,172.217.29.168  ,10.50.2.42      ,TCP      ,  1466 ,0.012095000000002187
57.959395 ,172.217.29.168  ,10.50.2.42      ,TCP      ,  1466 ,0.006582999999999117
58.005231 ,172.217.29.168  ,10.50.2.42      ,TCP      ,  1466 ,0.04583600000000132
58.019236 ,172.217.29.168  ,10.50.2.42      ,TCP      ,  1466 ,0.01400499999999738
58.029867 ,172.217.29.168  ,10.50.2.42      ,TCP      ,  1466 ,0.01063100000000361
58.031636 ,172.217.29.168  ,10.50.2.42      ,TCP      ,  1466 ,0.0017689999999959127
58.043834 ,172.217.29.168  ,10.50.2.42      ,TCP      ,  1466 ,0.012197999999997933
58.078404 ,172.217.29.168  ,10.50.2.42      ,TCP      ,  1466 ,0.03457000000000221
58.146523 ,172.217.29.168  ,10.50.2.42      ,TCP      ,  1466 ,0.06811900000000293
58.146887 ,172.217.29.168  ,10.50.2.42      ,TCP      ,  1466 ,0.0003639999999975885
58.183556 ,172.217.29.168  ,10.50.2.42      ,TCP      ,  1466 ,0.03666900000000339
58.259536 ,172.217.29.168  ,10.50.2.42      ,TCP      ,  1466 ,0.07597999999999416
58.279792 ,172.217.29.168  ,10.50.2.42      ,TCP      ,  1466 ,0.020256000000003382
58.38222  ,172.217.29.168  ,10.50.2.42      ,TCP      ,  1466 ,0.10242799999999619
58.426444 ,172.217.29.168  ,10.50.2.42      ,TCP      ,  1466 ,0.04422399999999982
58.439447 ,172.217.29.168  ,10.50.2.42      ,TCP      ,  1466 ,0.01300300000000476
58.580126 ,172.217.29.168  ,10.50.2.42      ,TCP      ,  1466 ,0.14067899999999867
58.633069 ,172.217.29.168  ,10.50.2.42      ,TCP      ,  1466 ,0.052942999999999074
58.656276 ,172.217.29.168  ,10.50.2.42      ,TCP      ,  1466 ,0.02320699999999931
58.708829 ,172.217.29.168  ,10.50.2.42      ,TCP      ,  1466 ,0.05255300000000318
58.849262 ,172.217.29.168  ,10.50.2.42      ,TCP      ,  1466 ,0.14043300000000158
58.9276   ,172.217.29.168  ,10.50.2.42      ,TCP      ,  1466 ,0.07833799999999513
58.961951 ,172.217.29.168  ,10.50.2.42      ,TCP      ,  1466 ,0.03435100000000091
59.016223 ,172.217.29.168  ,10.50.2.42      ,TCP      ,  1466 ,0.05427199999999743
59.036923 ,172.217.29.168  ,10.50.2.42      ,TCP      ,  1466 ,0.020700000000005048
59.116375 ,172.217.29.168  ,10.50.2.42      ,TCP      ,  1466 ,0.0794519999999963
59.122755 ,172.217.29.168  ,10.50.2.42      ,TCP      ,  1466 ,0.006380000000000052
59.170837 ,172.217.29.168  ,10.50.2.42      ,TCP      ,  1466 ,0.048082000000000846
59.219703 ,172.217.29.168  ,10.50.2.42      ,TCP      ,  1466 ,0.04886600000000385
59.294213 ,172.217.29.168  ,10.50.2.42      ,TCP      ,  1466 ,0.07450999999999652
59.298475 ,172.217.29.168  ,10.50.2.42      ,TCP      ,  1466 ,0.004262000000004207
59.351425 ,172.217.29.168  ,10.50.2.42      ,TCP      ,  1466 ,0.05294999999999561
59.404347 ,172.217.29.168  ,10.50.2.42      ,TCP      ,  1466 ,0.052922000000002356
59.920037 ,172.217.29.168  ,10.50.2.42      ,TCP      ,  1466 ,0.5156899999999993
59.930631 ,172.217.29.168  ,10.50.2.42      ,TCP      ,  1466 ,0.01059399999999755
59.93114  ,172.217.29.168  ,10.50.2.42      ,TCP      ,  1466 ,0.0005090000000009809
60.295636 ,172.217.29.168  ,10.50.2.42      ,TCP      ,  1466 ,0.3644960000000026
46.539397 ,172.217.29.168  ,10.50.2.42      ,TCP      ,  2878 ,0.0
