Protocolo ,Origem          ,Destino         ,Tamanho Médio ,Tamanho Mínimo ,Tamanho Máximo ,Soma Tamanho ,Duração Fluxo          ,Média Intervalo        ,Intervalo Mínimo       ,Intervalo Máximo       ,Taxa Média bps
TCP       ,10.50.2.42      ,172.217.30.46   ,         54.0 ,            54 ,            54 ,         540 ,7.959820999999998      ,0.7959820999999998     ,0.00011400000000350019 ,4.378196000000003      ,      542.725772350911
TCP       ,10.50.2.42      ,172.217.30.46   ,         66.0 ,            66 ,            66 ,          66 ,0.0                    ,0.0                    ,0.0                    ,0.0                    ,      528.0
TCP       ,10.50.2.42      ,172.217.30.46   ,       1466.0 ,          1466 ,          1466 ,        1466 ,0.0                    ,0.0                    ,0.0                    ,0.0                    ,    11728.0
TCP       ,10.50.2.42      ,172.217.30.65   ,         54.0 ,            54 ,            54 ,        2160 ,1.0130010000000027     ,0.025325025000000067   ,1.9999999999242846e-05 ,0.472448               ,    17058.22600372552
TCP       ,10.50.2.42      ,172.217.30.65   ,         66.0 ,            66 ,            66 ,        2178 ,1.0299240000000083     ,0.031209818181818432   ,2.800000000036107e-05  ,0.4720570000000066     ,    16917.753154601563
TCP       ,10.50.2.42      ,172.217.30.65   ,         74.0 ,            74 ,            74 ,        1406 ,0.9262300000000039     ,0.04874894736842126    ,1.8999999994662176e-05 ,0.32411400000000157    ,    12143.851959016609
TCP       ,10.50.2.42      ,172.217.30.65   ,         82.0 ,            82 ,            82 ,          82 ,0.0                    ,0.0                    ,0.0                    ,0.0                    ,      656.0
TCP       ,10.50.2.42      ,172.217.30.65   ,       1466.0 ,          1466 ,          1466 ,        8796 ,0.002593999999994878   ,0.0004323333333324797  ,0.0004599999999967963  ,0.0005710000000007653  , 27127216.65387006
TCP       ,10.50.2.42      ,172.217.30.78   ,         54.0 ,            54 ,            54 ,        3510 ,21.715144000000002     ,0.33407913846153847    ,9.500000000173259e-05  ,6.687286               ,     1293.106782989788
TCP       ,10.50.2.42      ,172.217.30.78   ,         66.0 ,            66 ,            66 ,        1518 ,21.521901              ,0.9357348260869565     ,2.400000000335467e-05  ,12.080969000000003     ,      564.2624227292933
TCP       ,10.50.2.42      ,172.217.30.78   ,         74.0 ,            74 ,            74 ,         148 ,0.01395300000000077    ,0.006976500000000385   ,0.01395300000000077    ,0.01395300000000077    ,    84856.30330394428
TCP       ,10.50.2.42      ,172.217.30.78   ,       1466.0 ,          1466 ,          1466 ,       52776 ,21.585365000000003     ,0.5995934722222223     ,0.00017600000000328464 ,12.231094999999996     ,    19559.91941762393
TCP       ,10.50.2.42      ,172.64.149.23   ,         54.0 ,            54 ,            54 ,         216 ,8.051698000000002      ,2.0129245000000004     ,0.007365999999997541   ,7.909272999999999      ,      214.6131163886176
TCP       ,10.50.2.42      ,172.64.149.23   ,         66.0 ,            66 ,            66 ,          66 ,0.0                    ,0.0                    ,0.0                    ,0.0                    ,      528.0
TCP       ,10.50.2.42      ,172.67.168.254  ,         54.0 ,            54 ,            54 ,         324 ,1.046362000000002      ,0.174393666666667      ,0.01315500000000469    ,0.7199169999999953     ,     2477.1541779995787
TCP       ,10.50.2.42      ,172.67.168.254  ,         66.0 ,            66 ,            66 ,         132 ,0.057709000000002675   ,0.028854500000001337   ,0.057709000000002675   ,0.057709000000002675   ,    18298.70557451959
TCP       ,10.50.2.42      ,172.67.168.254  ,       1454.0 ,          1454 ,          1454 ,        1454 ,0.0                    ,0.0                    ,0.0                    ,0.0                    ,    11632.0
TCP       ,10.50.2.42      ,173.194.191.230 ,         54.0 ,            54 ,            54 ,        1296 ,3.2415829999999985     ,0.13506595833333326    ,2.800000000036107e-05  ,0.6385659999999973     ,     3198.437306710951
TCP       ,10.50.2.42      ,173.194.191.230 ,         66.0 ,            66 ,            66 ,         792 ,2.7093630000000033     ,0.22578025000000027    ,2.69999999957804e-05   ,0.6365560000000059     ,     2338.557070425776
TCP       ,10.50.2.42      ,173.194.191.230 ,       1462.0 ,          1462 ,          1462 ,       17544 ,2.885984999999998      ,0.24049874999999984    ,0.00015499999999946112 ,0.9834599999999938     ,    48632.26939848963
TCP       ,10.50.2.42      ,18.64.174.71    ,         54.0 ,            54 ,            54 ,         378 ,0.8786699999999996     ,0.12552428571428567    ,2.69999999957804e-05   ,0.42732999999999777    ,     3441.5650926969183
TCP       ,10.50.2.42      ,18.64.174.71    ,         66.0 ,            66 ,            66 ,         462 ,0.6610349999999983     ,0.09443357142857119    ,0.00023999999999801958 ,0.23430300000000415    ,     5591.231931743417
TCP       ,10.50.2.42      ,18.64.174.71    ,         74.0 ,            74 ,            74 ,          74 ,0.0                    ,0.0                    ,0.0                    ,0.0                    ,      592.0
TCP       ,10.50.2.42      ,18.64.174.71    ,       1494.0 ,          1494 ,          1494 ,        2988 ,0.00032099999999957163 ,0.00016049999999978581 ,0.00032099999999957163 ,0.00032099999999957163 , 74467289.71972555
TCP       ,10.50.2.42      ,18.67.130.11    ,         54.0 ,            54 ,            54 ,        1026 ,4.6445639999999955     ,0.24445073684210503    ,2.5000000000829914e-05 ,1.7306219999999968     ,     1767.22723596876
TCP       ,10.50.2.42      ,18.67.130.11    ,         66.0 ,            66 ,            66 ,        1320 ,4.655805999999998      ,0.23279029999999992    ,6.700000000137152e-05  ,3.467919000000002      ,     2268.1357427693515
TCP       ,10.50.2.42      ,18.67.130.11    ,         74.0 ,            74 ,            74 ,         666 ,4.608684000000004      ,0.5120760000000004     ,0.0007650000000012369  ,3.501443000000002      ,     1156.0783946132985
TCP       ,10.50.2.42      ,18.67.130.11    ,         82.0 ,            82 ,            82 ,        1230 ,4.282182999999996      ,0.28547886666666644    ,2.6000000005410584e-05 ,2.733139999999999      ,     2297.893387554901
TCP       ,10.50.2.42      ,18.67.130.11    ,         90.0 ,            90 ,            90 ,        1350 ,4.246231999999999      ,0.28308213333333326    ,5.000000000165983e-05  ,2.7214409999999987     ,     2543.431446986411
TCP       ,10.50.2.42      ,18.67.130.11    ,       1494.0 ,          1494 ,          1494 ,        8964 ,3.8253309999999985     ,0.6375551666666665     ,0.0005319999999997549  ,3.822558000000001      ,    18746.613038191997
TCP       ,10.50.2.42      ,18.67.130.129   ,         54.0 ,            54 ,            54 ,         432 ,8.8568                 ,1.1071                 ,0.00029499999999416104 ,8.708230999999998      ,      390.20865323818987
TCP       ,10.50.2.42      ,18.67.130.129   ,         66.0 ,            66 ,            66 ,         264 ,0.12990399999999624    ,0.03247599999999906    ,0.03116399999999686    ,0.05711900000000014    ,    16258.159871905877
TCP       ,10.50.2.42      ,18.67.130.129   ,       1494.0 ,          1494 ,          1494 ,        1494 ,0.0                    ,0.0                    ,0.0                    ,0.0                    ,    11952.0
TCP       ,10.50.2.42      ,18.67.144.200   ,         54.0 ,            54 ,            54 ,         378 ,0.745040000000003      ,0.10643428571428615    ,0.0012529999999983943  ,0.37270300000000134    ,     4058.8424782561847
TCP       ,10.50.2.42      ,18.67.144.200   ,         66.0 ,            66 ,            66 ,         858 ,0.44820000000000704    ,0.03447692307692362    ,7.000000000090267e-05  ,0.3544699999999992     ,    15314.591700133627
TCP       ,10.50.2.42      ,18.67.144.200   ,         74.0 ,            74 ,            74 ,         370 ,0.33936800000000034    ,0.06787360000000006    ,0.011610999999994931   ,0.24136700000000388    ,     8722.095188703699
TCP       ,10.50.2.42      ,18.67.144.200   ,         82.0 ,            82 ,            82 ,         164 ,0.044899999999998386   ,0.022449999999999193   ,0.044899999999998386   ,0.044899999999998386   ,    29220.489977729336
TCP       ,10.50.2.42      ,18.67.144.200   ,       1494.0 ,          1494 ,          1494 ,        2988 ,0.01228100000000154    ,0.00614050000000077    ,0.01228100000000154    ,0.01228100000000154    ,  1946421.3011967267
TCP       ,10.50.2.42      ,186.234.166.8   ,         54.0 ,            54 ,            54 ,         432 ,3.388019               ,0.423502375            ,0.01082099999999997    ,2.088031000000001      ,     1020.0651176985725
TCP       ,10.50.2.42      ,186.234.166.8   ,         66.0 ,            66 ,            66 ,         528 ,0.8510920000000013     ,0.10638650000000016    ,4.600000000465343e-05  ,0.555533000000004      ,     4963.035723517544
TCP       ,10.50.2.42      ,186.234.166.8   ,         92.0 ,            92 ,            92 ,          92 ,0.0                    ,0.0                    ,0.0                    ,0.0                    ,      736.0
TCP       ,10.50.2.42      ,186.234.166.8   ,       1514.0 ,          1514 ,          1514 ,        1514 ,0.0                    ,0.0                    ,0.0                    ,0.0                    ,    12112.0
TCP       ,10.50.2.42      ,2.16.197.18     ,         54.0 ,            54 ,            54 ,        1404 ,11.360828000000005     ,0.4369549230769233     ,4.399999999549209e-05  ,7.187414000000004      ,      988.6603335601943
TCP       ,10.50.2.42      ,2.16.197.18     ,         66.0 ,            66 ,            66 ,         594 ,11.230609999999999     ,1.2478455555555554     ,0.02928999999999604    ,9.163043000000002      ,      423.1292868330394
TCP       ,10.50.2.42      ,2.16.197.18     ,       1438.0 ,          1438 ,          1438 ,        8628 ,11.231217999999998     ,1.8718696666666663     ,0.007431000000003962   ,9.340291999999998      ,     6145.727026222802
TCP       ,10.50.2.42      ,2.16.197.19     ,         54.0 ,            54 ,            54 ,        3942 ,18.493815999999995     ,0.25333994520547937    ,5.999999999772854e-05  ,2.1558409999999952     ,     1705.2186525485063
TCP       ,10.50.2.42      ,2.16.197.19     ,         66.0 ,            66 ,            66 ,        4356 ,16.289279999999998     ,0.2468072727272727     ,1.1999999998124622e-05 ,5.0792610000000025     ,     2139.3210749646396
TCP       ,10.50.2.42      ,2.16.197.19     ,         74.0 ,            74 ,            74 ,         592 ,6.449135999999996      ,0.8061419999999995     ,5.699999999819738e-05  ,4.828803000000001      ,      734.3619362345596
TCP       ,10.50.2.42      ,2.16.197.19     ,         82.0 ,            82 ,            82 ,         820 ,0.1475280000000012     ,0.014752800000000121   ,9.500000000173259e-05  ,0.13241000000000014    ,    44466.135242123164
TCP       ,10.50.2.42      ,2.16.197.19     ,         90.0 ,            90 ,            90 ,        1080 ,0.11546500000000037    ,0.009622083333333364   ,7.999999999697138e-05  ,0.05851600000000445    ,    74827.8699172907
TCP       ,10.50.2.42      ,2.16.197.19     ,        392.0 ,           392 ,           392 ,         392 ,0.0                    ,0.0                    ,0.0                    ,0.0                    ,     3136.0
TCP       ,10.50.2.42      ,2.16.197.19     ,       1438.0 ,          1438 ,          1438 ,        7190 ,16.221924              ,3.2443848              ,0.0013489999999976021  ,10.403527000000004     ,     3545.8186094325183
TCP       ,10.50.2.42      ,2.16.197.20     ,         54.0 ,            54 ,            54 ,       12042 ,13.284714999999998     ,0.0595727130044843     ,3.300000000194814e-05  ,3.3660600000000045     ,     7251.6422068520105
TCP       ,10.50.2.42      ,2.16.197.20     ,         66.0 ,            66 ,            66 ,        9702 ,12.982958000000004     ,0.08831944217687077    ,1.2999999995599865e-05 ,3.338796000000002      ,     5978.298628093843
TCP       ,10.50.2.42      ,2.16.197.20     ,         74.0 ,            74 ,            74 ,        4958 ,12.813633999999993     ,0.19124826865671632    ,2.69999999957804e-05   ,3.321314000000001      ,     3095.452859040614
TCP       ,10.50.2.42      ,2.16.197.20     ,         82.0 ,            82 ,            82 ,        4264 ,12.616715              ,0.2426291346153846     ,5.800000000277805e-05  ,2.6335089999999965     ,     2703.7148734833117
TCP       ,10.50.2.42      ,2.16.197.20     ,         90.0 ,            90 ,            90 ,        5040 ,12.616546999999997     ,0.22529548214285708    ,2.800000000036107e-05  ,4.395437999999999      ,     3195.803098898614
TCP       ,10.50.2.42      ,2.16.197.20     ,        251.0 ,           251 ,           251 ,         251 ,0.0                    ,0.0                    ,0.0                    ,0.0                    ,     2008.0
TCP       ,10.50.2.42      ,2.16.197.20     ,       1438.0 ,          1438 ,          1438 ,        4314 ,8.214849000000001      ,2.7382830000000005     ,0.0005570000000005848  ,8.214292               ,     4201.172778708409
TCP       ,10.50.2.42      ,2.16.197.21     ,         54.0 ,            54 ,            54 ,        5400 ,18.97956               ,0.18979559999999998    ,1.9999999999242846e-05 ,3.937387000000001      ,     2276.1328502873616
TCP       ,10.50.2.42      ,2.16.197.21     ,         66.0 ,            66 ,            66 ,        1716 ,18.896971              ,0.7268065769230769     ,0.00031200000000097816 ,6.738002000000002      ,      726.4656330371677
TCP       ,10.50.2.42      ,2.16.197.21     ,         74.0 ,            74 ,            74 ,        2442 ,2.616379000000002      ,0.07928421212121219    ,5.699999999819738e-05  ,0.825409999999998      ,     7466.808134448405
TCP       ,10.50.2.42      ,2.16.197.21     ,         82.0 ,            82 ,            82 ,        1804 ,1.666443000000001      ,0.07574740909090914    ,2.300000000587943e-05  ,0.6731519999999946     ,     8660.36222061
TCP       ,10.50.2.42      ,2.16.197.21     ,         90.0 ,            90 ,            90 ,        2250 ,0.370908               ,0.01483632             ,3.0000000002416982e-05 ,0.12731400000000548    ,    48529.5544986897
TCP       ,10.50.2.42      ,2.16.197.21     ,       1438.0 ,          1438 ,          1438 ,       14380 ,18.902195              ,1.8902195              ,0.00866600000000517    ,8.619917000000001      ,     6086.065665918694
TCP       ,10.50.2.42      ,2.16.197.25     ,         54.0 ,            54 ,            54 ,         486 ,8.094389               ,0.8993765555555555     ,0.009947999999994295   ,6.4879219999999975     ,      480.3327341940201
TCP       ,10.50.2.42      ,2.16.197.25     ,         66.0 ,            66 ,            66 ,         858 ,8.085054999999997      ,0.6219273076923074     ,7.999999999697138e-05  ,4.926730999999997      ,      848.9738165046499
TCP       ,10.50.2.42      ,2.16.197.25     ,       1438.0 ,          1438 ,          1438 ,        2876 ,7.808908000000002      ,3.904454000000001      ,7.808908000000002      ,7.808908000000002      ,     2946.3786742013085
TCP       ,10.50.2.42      ,2.16.197.78     ,         54.0 ,            54 ,            54 ,          54 ,0.0                    ,0.0                    ,0.0                    ,0.0                    ,      432.0
TCP       ,10.50.2.42      ,2.16.197.81     ,         54.0 ,            54 ,            54 ,          54 ,0.0                    ,0.0                    ,0.0                    ,0.0                    ,      432.0
TCP       ,10.50.2.42      ,2.20.20.166     ,         54.0 ,            54 ,            54 ,         486 ,1.5529170000000008     ,0.1725463333333334     ,0.00017600000000328464 ,1.0335150000000013     ,     2503.6753413092897
TCP       ,10.50.2.42      ,2.20.20.166     ,         66.0 ,            66 ,            66 ,         132 ,0.27432699999999954    ,0.13716349999999977    ,0.27432699999999954    ,0.27432699999999954    ,     3849.4205820061525
TCP       ,10.50.2.42      ,2.20.20.166     ,       1514.0 ,          1514 ,          1514 ,        1514 ,0.0                    ,0.0                    ,0.0                    ,0.0                    ,    12112.0
TCP       ,10.50.2.42      ,20.10.16.51     ,         54.0 ,            54 ,            54 ,         594 ,11.323051000000007     ,1.0293682727272733     ,0.12981500000000068    ,5.621426               ,      419.67487384804656
TCP       ,10.50.2.42      ,20.10.16.51     ,         66.0 ,            66 ,            66 ,         198 ,9.412999999999997      ,3.1376666666666657     ,0.2616030000000009     ,9.151396999999996      ,      168.27791352385006
TCP       ,10.50.2.42      ,20.10.16.51     ,       1494.0 ,          1494 ,          1494 ,        4482 ,9.12601                ,3.0420033333333336     ,1.222377999999999      ,7.903632000000002      ,     3928.9897775698246
TCP       ,10.50.2.42      ,20.94.124.182   ,         54.0 ,            54 ,            54 ,         378 ,1.1827060000000031     ,0.16895800000000044    ,0.0034270000000020673  ,0.5807980000000015     ,     2556.8484475431696
TCP       ,10.50.2.42      ,20.94.124.182   ,         66.0 ,            66 ,            66 ,          66 ,0.0                    ,0.0                    ,0.0                    ,0.0                    ,      528.0
TCP       ,10.50.2.42      ,20.94.124.182   ,       1494.0 ,          1494 ,          1494 ,        2988 ,0.26149300000000153    ,0.13074650000000076    ,0.26149300000000153    ,0.26149300000000153    ,    91413.53688243992
TCP       ,10.50.2.42      ,200.129.233.13  ,         54.0 ,            54 ,            54 ,       13284 ,18.283525000000004     ,0.0743232723577236     ,8.79999999980896e-05   ,5.7040250000000015     ,     5812.445904167822
TCP       ,10.50.2.42      ,200.129.233.13  ,         66.0 ,            66 ,            66 ,       11418 ,18.298063000000006     ,0.10576915028901737    ,2.7000000002885827e-05 ,5.426507000000001      ,     4992.003798434838
TCP       ,10.50.2.42      ,200.129.233.13  ,         74.0 ,            74 ,            74 ,        6364 ,17.955371999999997     ,0.20878339534883716    ,0.00019400000000047157 ,6.6890789999999996     ,     2835.474530964884
TCP       ,10.50.2.42      ,200.129.233.13  ,         82.0 ,            82 ,            82 ,        3608 ,17.950249999999997     ,0.4079602272727272     ,3.299999999484271e-05  ,7.218824000000005      ,     1607.9998885809393
TCP       ,10.50.2.42      ,200.129.233.13  ,         90.0 ,            90 ,            90 ,        8820 ,17.149807000000003     ,0.17499803061224492    ,2.200000000129876e-05  ,14.972668000000006     ,     4114.332015514809
TCP       ,10.50.2.42      ,200.129.233.13  ,       1466.0 ,          1466 ,          1466 ,       14660 ,17.060213000000005     ,1.7060213000000004     ,7.80000000020209e-05   ,16.400926999999996     ,     6874.47454495439
TCP       ,10.50.2.42      ,200.147.3.137   ,         54.0 ,            54 ,            54 ,         216 ,0.08470100000000258    ,0.021175250000000645   ,0.001558000000002835   ,0.06615200000000243    ,    20401.175901110346
TCP       ,10.50.2.42      ,200.147.3.137   ,         66.0 ,            66 ,            66 ,         198 ,0.06474799999999448    ,0.021582666666664824   ,0.020980999999999028   ,0.04376699999999545    ,    24464.076110461097
TCP       ,10.50.2.42      ,200.147.3.137   ,         74.0 ,            74 ,            74 ,          74 ,0.0                    ,0.0                    ,0.0                    ,0.0                    ,      592.0
TCP       ,10.50.2.42      ,200.147.3.137   ,       1514.0 ,          1514 ,          1514 ,        3028 ,0.06951700000000471    ,0.03475850000000236    ,0.06951700000000471    ,0.06951700000000471    ,   348461.52739615284
TCP       ,10.50.2.42      ,200.147.36.94   ,         54.0 ,            54 ,            54 ,        6210 ,5.633158000000002      ,0.048983982608695666   ,0.00015499999999946112 ,1.0996670000000037     ,     8819.209402612174
TCP       ,10.50.2.42      ,200.147.36.94   ,         66.0 ,            66 ,            66 ,        4224 ,4.781818999999999      ,0.07471592187499998    ,8.400000000108321e-05  ,1.072572000000001      ,     7066.766851693887
TCP       ,10.50.2.42      ,200.147.36.94   ,         74.0 ,            74 ,            74 ,         888 ,3.047647000000005      ,0.2539705833333337     ,0.00022600000000494447 ,1.0787809999999993     ,     2330.978620555461
TCP       ,10.50.2.42      ,200.147.36.94   ,        156.0 ,           156 ,           156 ,         156 ,0.0                    ,0.0                    ,0.0                    ,0.0                    ,     1248.0
TCP       ,10.50.2.42      ,200.147.36.94   ,       1514.0 ,          1514 ,          1514 ,        6056 ,1.2547050000000013     ,0.3136762500000003     ,0.00045499999999520924 ,1.190652               ,    38613.06044050191
TCP       ,10.50.2.42      ,200.147.4.50    ,         54.0 ,            54 ,            54 ,         324 ,9.475749               ,1.5792915              ,0.011953999999995801   ,6.387176000000004      ,      273.5403818737706
TCP       ,10.50.2.42      ,200.147.4.50    ,         66.0 ,            66 ,            66 ,          66 ,0.0                    ,0.0                    ,0.0                    ,0.0                    ,      528.0
TCP       ,10.50.2.42      ,200.147.4.50    ,       1514.0 ,          1514 ,          1514 ,        1514 ,0.0                    ,0.0                    ,0.0                    ,0.0                    ,    12112.0
TCP       ,10.50.2.42      ,208.103.161.2   ,         54.0 ,            54 ,            54 ,         108 ,30.003595999999998     ,15.001797999999999     ,30.003595999999998     ,30.003595999999998     ,       28.796548253749318
TCP       ,10.50.2.42      ,216.239.32.181  ,         54.0 ,            54 ,            54 ,          54 ,0.0                    ,0.0                    ,0.0                    ,0.0                    ,      432.0
TCP       ,10.50.2.42      ,216.239.32.181  ,         66.0 ,            66 ,            66 ,         198 ,0.33143799999999857    ,0.11047933333333286    ,0.1114910000000009     ,0.21994699999999767    ,     4779.174385556294
TCP       ,10.50.2.42      ,216.239.32.181  ,         74.0 ,            74 ,            74 ,         222 ,2.751556000000001      ,0.9171853333333336     ,0.9113970000000009     ,1.8401589999999999     ,      645.4529727906681
TCP       ,10.50.2.42      ,216.239.32.181  ,       1466.0 ,          1466 ,          1466 ,        1466 ,0.0                    ,0.0                    ,0.0                    ,0.0                    ,    11728.0
TCP       ,10.50.2.42      ,216.239.38.181  ,         54.0 ,            54 ,            54 ,         702 ,11.783220999999998     ,0.9064016153846152     ,0.011169000000002427   ,5.7409000000000034     ,      476.60991845947734
TCP       ,10.50.2.42      ,216.239.38.181  ,         66.0 ,            66 ,            66 ,         528 ,11.826608999999998     ,1.4783261249999997     ,0.00021299999999513375 ,8.726917               ,      357.1607043067037
TCP       ,10.50.2.42      ,216.239.38.181  ,       1466.0 ,          1466 ,          1466 ,       20524 ,9.666733999999998      ,0.6904809999999999     ,0.07040800000000047    ,8.138897               ,    16985.26099921649
TCP       ,10.50.2.42      ,23.37.8.166     ,         54.0 ,            54 ,            54 ,         486 ,1.6191129999999987     ,0.1799014444444443     ,4.399999999549209e-05  ,1.3599960000000024     ,     2401.3147939643513
TCP       ,10.50.2.42      ,23.37.8.166     ,         66.0 ,            66 ,            66 ,         528 ,0.24665099999999995    ,0.030831374999999994   ,2.5000000000829914e-05 ,0.10655100000000317    ,    17125.412019412048
TCP       ,10.50.2.42      ,23.37.8.166     ,         74.0 ,            74 ,            74 ,         370 ,0.10487300000000488    ,0.020974600000000974   ,6.299999999725969e-05  ,0.096422000000004      ,    28224.614533768105
TCP       ,10.50.2.42      ,23.37.8.166     ,         82.0 ,            82 ,            82 ,         738 ,0.09190100000000001    ,0.010211222222222224   ,7.199999999585316e-05  ,0.04110700000000378    ,    64243.04414533029
TCP       ,10.50.2.42      ,23.37.8.166     ,         90.0 ,            90 ,            90 ,         630 ,0.053895999999994615   ,0.007699428571427802   ,9.899999999873899e-05  ,0.03593399999999747    ,    93513.43327891687
TCP       ,10.50.2.42      ,23.37.8.166     ,       1514.0 ,          1514 ,          1514 ,        1514 ,0.0                    ,0.0                    ,0.0                    ,0.0                    ,    12112.0
TCP       ,10.50.2.42      ,3.162.247.99    ,         54.0 ,            54 ,            54 ,         162 ,0.07793300000000158    ,0.025977666666667194   ,0.014662000000001285   ,0.0632710000000003     ,    16629.669074717687
TCP       ,10.50.2.42      ,3.162.247.99    ,         66.0 ,            66 ,            66 ,          66 ,0.0                    ,0.0                    ,0.0                    ,0.0                    ,      528.0
TCP       ,10.50.2.42      ,3.162.247.99    ,       1494.0 ,          1494 ,          1494 ,        1494 ,0.0                    ,0.0                    ,0.0                    ,0.0                    ,    11952.0
TCP       ,10.50.2.42      ,3.163.10.35     ,         54.0 ,            54 ,            54 ,         756 ,14.855098000000005     ,1.061078428571429      ,0.00015400000000198588 ,8.052336000000004      ,      407.1329586650992
TCP       ,10.50.2.42      ,3.163.10.35     ,         66.0 ,            66 ,            66 ,         990 ,14.843854              ,0.9895902666666667     ,0.00011699999999592592 ,7.735418000000003      ,      533.554156487931
TCP       ,10.50.2.42      ,3.163.10.35     ,         74.0 ,            74 ,            74 ,         148 ,0.011486000000004992   ,0.005743000000002496   ,0.011486000000004992   ,0.011486000000004992   ,   103082.0128852068
TCP       ,10.50.2.42      ,3.163.10.35     ,       1494.0 ,          1494 ,          1494 ,        2988 ,8.051598999999996      ,4.025799499999998      ,8.051598999999996      ,8.051598999999996      ,     2968.851280348166
TCP       ,10.50.2.42      ,3.163.63.69     ,         54.0 ,            54 ,            54 ,         486 ,6.461896000000003      ,0.7179884444444448     ,2.400000000335467e-05  ,3.534562000000001      ,      601.6809926993561
TCP       ,10.50.2.42      ,3.163.63.69     ,         66.0 ,            66 ,            66 ,         330 ,1.7091509999999985     ,0.3418301999999997     ,0.01113700000000506    ,1.4012359999999973     ,     1544.6265426518794
TCP       ,10.50.2.42      ,3.163.63.69     ,       1494.0 ,          1494 ,          1494 ,        2988 ,3.537599               ,1.7687995              ,3.537599               ,3.537599               ,     6757.12538362884
TCP       ,10.50.2.42      ,3.164.25.13     ,         54.0 ,            54 ,            54 ,        1134 ,5.552140000000001      ,0.2643876190476191     ,4.5999999997548e-05    ,1.955962999999997      ,     1633.9645614123558
TCP       ,10.50.2.42      ,3.164.25.13     ,         66.0 ,            66 ,            66 ,         594 ,4.629486               ,0.5143873333333333     ,0.00034799999999535203 ,4.008647000000003      ,     1026.4638450143277
TCP       ,10.50.2.42      ,3.164.25.13     ,         74.0 ,            74 ,            74 ,          74 ,0.0                    ,0.0                    ,0.0                    ,0.0                    ,      592.0
TCP       ,10.50.2.42      ,3.164.25.13     ,       1494.0 ,          1494 ,          1494 ,        7470 ,4.646422000000001      ,0.9292844000000002     ,0.000821000000001959   ,4.473669000000001      ,    12861.509350635819
TCP       ,10.50.2.42      ,3.166.135.53    ,         54.0 ,            54 ,            54 ,        1134 ,3.447785000000003      ,0.16418023809523824    ,1.4000000000180535e-05 ,1.6196120000000036     ,     2631.2545590864834
TCP       ,10.50.2.42      ,3.166.135.53    ,         66.0 ,            66 ,            66 ,        1320 ,1.486815               ,0.07434075             ,3.0999999999892225e-05 ,0.629010000000001      ,     7102.4303628898015
TCP       ,10.50.2.42      ,3.166.135.53    ,         74.0 ,            74 ,            74 ,         148 ,0.5108400000000017     ,0.25542000000000087    ,0.5108400000000017     ,0.5108400000000017     ,     2317.751154960449
TCP       ,10.50.2.42      ,3.166.135.53    ,         82.0 ,            82 ,            82 ,         328 ,0.5031880000000015     ,0.12579700000000038    ,0.00036300000000011323 ,0.3850270000000009     ,     5214.750749222939
TCP       ,10.50.2.42      ,3.166.135.53    ,         90.0 ,            90 ,            90 ,        1710 ,0.2603380000000044     ,0.013702000000000231   ,0.0016940000000005284  ,0.0778359999999978     ,    52547.073419937806
TCP       ,10.50.2.42      ,3.166.135.53    ,       1494.0 ,          1494 ,          1494 ,        8964 ,0.003720999999998753   ,0.0006201666666664588  ,0.0005239999999986367  ,0.0009409999999974161  , 19272238.645531856
TCP       ,10.50.2.42      ,34.102.146.192  ,         54.0 ,            54 ,            54 ,         378 ,0.050940000000004204   ,0.007277142857143458   ,0.00019999999999953388 ,0.01806600000000458    ,    59363.95759716824
TCP       ,10.50.2.42      ,34.102.146.192  ,         66.0 ,            66 ,            66 ,         198 ,0.0630650000000017     ,0.021021666666667233   ,0.016792999999999836   ,0.04627200000000187    ,    25116.94283675505
TCP       ,10.50.2.42      ,34.102.146.192  ,       1466.0 ,          1466 ,          1466 ,        1466 ,0.0                    ,0.0                    ,0.0                    ,0.0                    ,    11728.0
TCP       ,10.50.2.42      ,34.102.185.99   ,         54.0 ,            54 ,            54 ,        1566 ,5.608042999999995      ,0.1933807931034481     ,0.0002020000000015898  ,1.3907600000000002     ,     2233.9343689055186
TCP       ,10.50.2.42      ,34.102.185.99   ,         66.0 ,            66 ,            66 ,        1254 ,3.9024789999999996     ,0.20539363157894736    ,0.0013470000000026516  ,1.6975470000000001     ,     2570.6736666616275
TCP       ,10.50.2.42      ,34.102.185.99   ,         74.0 ,            74 ,            74 ,          74 ,0.0                    ,0.0                    ,0.0                    ,0.0                    ,      592.0
TCP       ,10.50.2.42      ,34.102.185.99   ,       1466.0 ,          1466 ,          1466 ,        7330 ,3.1398200000000003     ,0.6279640000000001     ,0.002451000000000647   ,2.4784470000000027     ,    18676.229847570878
TCP       ,10.50.2.42      ,34.111.189.158  ,         54.0 ,            54 ,            54 ,         486 ,0.28379199999999827    ,0.03153244444444425    ,2.3999999996249244e-05 ,0.26409400000000005    ,    13700.174775892287
TCP       ,10.50.2.42      ,34.111.189.158  ,         66.0 ,            66 ,            66 ,         528 ,0.2787450000000007     ,0.034843125000000086   ,4.500000000007276e-05  ,0.2159949999999995     ,    15153.635042781
TCP       ,10.50.2.42      ,34.111.189.158  ,       1466.0 ,          1466 ,          1466 ,        2932 ,0.00032199999999704687 ,0.00016099999999852344 ,0.00032199999999704687 ,0.00032199999999704687 , 72844720.49756248
